loan_status,loan_amnt,term,int_rate,installment,sub_grade,emp_length,annual_inc,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,fico_score,fico_class,home_ownership_MORTGAGE,home_ownership_RENT,verif_stat,year_issue,month_issue,year_ecl,month_ecl,geo_loc,geo_loc_ns,geo_loc_we
1,6000.0,60,7.66,120.69,1,5.0,29544.0,1,25.63,0.0,0.0,6.0,2275.0,56.9,76.0,762,2,0,1,2,2011,2,2,12,1,1,1
1,12000.0,60,10.0,254.97,2,4.0,32140.8,3,8.55,0.0,0.0,7.0,763.0,14.7,76.0,752,2,0,1,2,2011,2,1,4,3,2,1
1,3500.0,36,5.79,106.15,1,1.0,35100.0,1,2.29,0.0,1.0,5.0,2225.0,8.2,76.0,782,2,0,1,1,2011,2,1,11,1,1,1
1,15850.0,60,13.8,367.17,3,1.0,55680.0,3,25.02,0.0,2.0,17.0,28038.0,44.6,76.0,747,2,1,0,2,2011,2,3,12,1,1,1
1,29000.0,60,18.25,740.36,6,10.0,76000.0,4,16.74,1.0,2.0,7.0,637.0,4.2,76.0,702,1,1,0,3,2011,2,2,10,4,2,2
1,15000.0,36,10.37,486.62,2,0.0,60000.0,1,15.46,0.0,1.0,10.0,4468.0,17.4,76.0,752,2,1,0,3,2011,2,2,9,3,2,1
1,12000.0,36,10.74,391.39,2,0.0,150000.0,1,18.16,0.0,0.0,9.0,19780.0,93.7,76.0,692,1,0,1,3,2011,2,2,11,1,1,1
1,20000.0,60,18.25,510.6,6,3.0,59000.0,4,11.41,0.0,0.0,8.0,9331.0,74.6,76.0,682,1,1,0,2,2011,2,2,10,1,1,1
1,32000.0,60,15.65,772.24,4,10.0,104000.0,1,5.35,0.0,0.0,8.0,17272.0,29.3,76.0,777,2,1,0,3,2011,2,2,11,1,1,1
1,15000.0,60,13.43,344.61,3,4.0,61000.0,2,7.18,0.0,2.0,8.0,2743.0,19.6,76.0,762,2,1,0,1,2011,2,2,10,3,2,1
1,15000.0,60,18.99,389.03,6,7.0,58000.0,2,12.29,1.0,3.0,8.0,1339.0,7.4,76.0,682,1,0,1,3,2011,2,1,9,4,2,2
1,13000.0,36,14.17,445.39,3,6.0,60000.0,1,15.18,0.0,1.0,7.0,13243.0,56.1,76.0,692,1,1,0,1,2011,2,1,6,3,2,1
1,10000.0,60,10.0,212.48,2,3.0,45000.0,4,6.0,0.0,0.0,7.0,1291.0,20.4,76.0,742,2,0,1,2,2011,2,1,9,1,1,1
1,13800.0,36,7.66,430.29,1,2.0,105000.0,1,21.15,0.0,2.0,10.0,8783.0,38.4,76.0,742,2,0,1,2,2011,2,1,3,2,1,2
1,5000.0,36,5.79,151.64,1,10.0,130000.0,1,6.25,0.0,0.0,14.0,1172.0,2.6,76.0,752,2,1,0,2,2011,2,3,1,1,1,1
0,7000.0,60,16.77,173.11,5,0.0,70000.0,4,0.81,0.0,1.0,2.0,2289.0,45.8,76.0,727,1,0,1,2,2011,2,1,3,4,2,2
1,10000.0,60,17.51,251.28,5,3.0,62000.0,4,16.55,0.0,1.0,6.0,1845.0,32.9,76.0,672,1,0,1,2,2011,3,2,7,3,2,1
1,2400.0,36,10.37,77.86,2,1.0,38000.0,4,9.54,0.0,0.0,6.0,2174.0,44.0,76.0,677,1,1,0,2,2011,2,1,12,1,1,1
1,6000.0,36,10.74,195.7,2,10.0,50000.0,4,5.02,1.0,3.0,4.0,9674.0,82.0,76.0,702,1,1,0,1,2011,2,1,4,1,1,1
1,19800.0,60,19.36,517.56,6,3.0,105000.0,4,10.5,0.0,0.0,5.0,3347.0,35.6,76.0,682,1,1,0,2,2011,3,1,3,3,2,1
1,6625.0,36,7.66,206.57,1,3.0,69063.72,3,10.3,0.0,1.0,5.0,11387.0,54.2,76.0,732,1,1,0,3,2011,2,2,8,2,1,2
0,4800.0,36,10.37,155.72,2,3.0,31200.0,1,10.12,0.0,0.0,4.0,2849.0,95.0,76.0,717,1,0,1,1,2011,2,1,12,4,2,2
1,8500.0,36,6.92,262.15,1,0.0,42000.0,1,21.06,0.0,1.0,19.0,3823.0,6.8,76.0,747,2,0,1,2,2011,2,3,7,1,1,1
0,10000.0,60,10.74,216.13,2,9.0,48000.0,1,10.4,0.0,2.0,5.0,918.0,12.6,76.0,762,2,0,1,3,2011,2,1,12,1,1,1
1,18000.0,60,16.02,437.92,4,8.0,45000.0,1,16.32,1.0,1.0,7.0,2095.0,9.0,76.0,712,1,0,1,1,2011,2,2,3,1,1,1
0,6000.0,60,18.62,154.4,6,1.0,130000.0,1,8.08,0.0,3.0,7.0,13957.0,76.7,76.0,687,1,0,1,2,2011,2,3,9,4,2,2
1,15000.0,36,10.0,484.01,2,1.0,96120.12,1,3.81,0.0,1.0,14.0,12869.0,19.9,76.0,787,2,1,0,3,2011,2,4,12,1,1,1
1,7300.0,36,7.29,226.38,1,5.0,50000.0,1,6.31,0.0,0.0,5.0,8757.0,62.5,76.0,727,1,0,1,2,2011,2,1,12,4,2,2
1,14550.0,60,10.74,314.47,2,7.0,50000.0,1,23.4,0.0,0.0,6.0,5976.0,62.9,76.0,717,1,0,1,3,2011,2,1,1,4,2,2
0,30000.0,60,16.77,741.88,5,5.0,170000.0,1,13.37,0.0,2.0,15.0,11160.0,19.0,76.0,727,1,1,0,2,2011,2,2,6,1,1,1
1,18000.0,60,11.11,392.36,2,10.0,70800.0,4,6.54,0.0,0.0,12.0,3110.0,4.2,76.0,772,2,1,0,2,2011,2,2,9,3,2,1
0,4000.0,36,10.0,129.07,2,10.0,185000.0,4,19.36,0.0,0.0,20.0,31051.0,63.8,76.0,687,1,1,0,2,2011,3,2,1,3,2,1
1,10000.0,36,7.66,311.8,1,1.0,65000.0,1,5.06,0.0,0.0,5.0,10125.0,53.3,76.0,722,1,0,1,2,2011,2,1,11,1,1,1
1,2500.0,36,10.37,81.11,2,3.0,36500.0,2,19.66,1.0,0.0,10.0,11560.0,33.7,76.0,682,1,1,0,2,2011,2,2,9,1,1,1
1,12000.0,36,15.65,419.82,4,6.0,70000.0,1,18.01,0.0,0.0,3.0,14409.0,95.4,76.0,687,1,0,1,2,2011,2,2,4,1,1,1
0,6000.0,36,7.66,187.08,1,1.0,68000.0,2,24.26,0.0,1.0,9.0,36670.0,92.4,76.0,737,1,1,0,3,2011,2,2,1,2,1,2
1,5000.0,36,10.74,163.08,2,0.0,45000.0,1,22.91,0.0,0.0,7.0,9456.0,72.2,76.0,677,1,0,1,2,2011,2,2,10,1,1,1
1,1800.0,36,6.92,55.52,1,3.0,14400.0,2,6.42,0.0,1.0,6.0,113.0,1.1,76.0,752,2,0,1,1,2011,2,1,7,3,2,1
1,10000.0,36,7.66,311.8,1,3.0,80000.0,1,20.25,0.0,2.0,7.0,6941.0,57.8,76.0,727,1,0,1,2,2011,3,2,5,4,2,2
1,3000.0,36,13.06,101.17,3,2.0,38000.0,3,1.17,0.0,1.0,4.0,1535.0,20.7,76.0,682,1,0,1,1,2011,2,1,3,4,2,2
1,7275.0,36,5.42,219.42,1,2.0,16000.0,3,8.1,0.0,2.0,8.0,3371.0,21.2,76.0,777,2,1,0,3,2011,2,1,12,3,2,1
1,5000.0,36,7.66,155.9,1,2.0,61000.0,1,21.34,0.0,0.0,5.0,18678.0,83.3,76.0,707,1,0,1,3,2011,2,1,8,4,2,2
1,5000.0,60,10.37,107.15,2,7.0,38000.0,1,19.04,0.0,1.0,9.0,4260.0,27.5,76.0,737,1,1,0,2,2011,2,2,2,1,1,1
1,14000.0,36,14.91,484.7,4,10.0,57000.0,3,23.6,0.0,0.0,10.0,14057.0,90.7,76.0,687,1,1,0,3,2011,2,2,2,4,2,2
1,6000.0,36,11.11,196.75,2,4.0,59366.0,2,22.88,0.0,2.0,3.0,540.0,36.0,76.0,712,1,0,1,2,2011,2,1,8,4,2,2
1,15875.0,60,15.28,380.01,4,2.0,36000.0,1,22.1,0.0,2.0,5.0,14289.0,82.1,76.0,722,1,0,1,3,2011,2,1,7,4,2,2
1,15000.0,60,18.25,382.95,6,0.0,35000.0,1,13.65,0.0,0.0,4.0,12786.0,94.0,76.0,707,1,0,1,3,2011,2,1,5,4,2,2
1,9925.0,36,13.06,334.7,3,2.0,24168.0,1,15.69,0.0,2.0,5.0,4241.0,66.3,76.0,692,1,0,1,2,2011,2,1,5,4,2,2
1,21000.0,36,10.37,681.27,2,4.0,200000.0,1,8.25,0.0,0.0,10.0,6823.0,24.0,76.0,747,2,0,1,2,2011,2,3,8,4,2,2
1,21850.0,60,15.28,523.03,4,0.0,60000.0,1,9.14,0.0,0.0,19.0,2502.0,39.1,76.0,727,1,1,0,3,2011,2,2,12,1,1,1
1,15000.0,60,15.28,359.06,4,10.0,70000.0,1,22.37,0.0,2.0,16.0,29318.0,55.4,76.0,707,1,1,0,2,2011,2,2,8,1,1,1
1,4000.0,36,5.42,120.64,1,3.0,40000.0,4,2.28,0.0,0.0,6.0,1320.0,14.3,76.0,782,2,0,1,1,2011,2,1,9,3,2,1
1,3000.0,36,11.11,98.38,2,4.0,55000.0,1,21.58,0.0,2.0,8.0,3075.0,64.9,76.0,677,1,0,1,2,2011,2,2,6,4,2,2
0,5000.0,60,15.65,120.67,4,3.0,24000.0,1,19.65,0.0,0.0,5.0,2052.0,85.8,76.0,682,1,0,1,2,2011,2,1,7,3,2,1
1,13000.0,36,7.29,403.13,1,7.0,36000.0,4,26.0,0.0,0.0,11.0,1880.0,5.9,76.0,747,2,0,1,3,2011,2,1,8,1,1,1
1,12000.0,36,10.74,391.39,2,3.0,90000.0,1,6.52,0.0,0.0,11.0,6829.0,35.0,76.0,687,1,0,1,2,2011,2,2,2,1,1,1
1,1500.0,36,13.43,50.86,3,5.0,47800.0,1,19.31,0.0,3.0,13.0,9871.0,95.7,76.0,692,1,1,0,2,2011,2,1,4,4,2,2
1,28000.0,36,11.11,918.15,2,10.0,151200.0,1,8.6,0.0,0.0,8.0,32817.0,32.2,76.0,792,2,0,1,3,2011,2,2,8,1,1,1
1,14000.0,36,7.29,434.14,1,3.0,57600.0,1,12.31,0.0,0.0,6.0,28799.0,55.9,76.0,742,2,0,1,1,2011,2,1,11,2,1,2
1,7000.0,60,14.17,163.5,3,10.0,59000.0,1,20.87,0.0,1.0,9.0,11958.0,79.7,76.0,692,1,0,1,1,2011,2,2,1,1,1,1
1,10000.0,60,14.17,233.57,3,4.0,79000.0,1,13.84,0.0,1.0,7.0,11662.0,82.2,76.0,697,1,1,0,3,2011,2,2,9,4,2,2
1,1800.0,36,5.42,54.29,1,1.0,33000.0,1,18.75,0.0,0.0,7.0,369.0,10.5,76.0,762,2,0,1,1,2011,2,1,12,4,2,2
1,8500.0,36,5.79,257.78,1,5.0,66200.0,1,7.54,0.0,0.0,9.0,4413.0,22.1,76.0,762,2,0,1,1,2011,2,1,12,2,1,2
0,4600.0,60,18.25,117.44,6,5.0,36636.0,1,23.71,0.0,3.0,4.0,7328.0,99.0,76.0,682,1,0,1,3,2011,2,1,10,4,2,2
0,27000.0,60,16.4,662.34,5,10.0,94800.0,1,21.97,0.0,2.0,12.0,15660.0,57.8,76.0,747,2,1,0,2,2011,2,2,6,4,2,2
1,27500.0,36,13.06,927.38,3,4.0,70000.0,1,25.15,0.0,0.0,13.0,2494.0,16.7,76.0,747,2,0,1,3,2011,2,2,10,4,2,2
1,15000.0,36,10.74,489.24,2,3.0,76000.0,1,23.92,0.0,0.0,9.0,17721.0,70.0,76.0,712,1,0,1,3,2011,2,2,6,4,2,2
1,16000.0,60,19.74,421.6,6,10.0,77368.0,1,15.48,0.0,2.0,14.0,12383.0,63.8,76.0,667,0,0,1,2,2011,2,1,7,1,1,1
1,30000.0,60,18.25,765.89,6,10.0,210000.0,1,20.32,0.0,0.0,16.0,18623.0,39.5,76.0,697,1,1,0,3,2011,2,3,5,1,1,1
1,14000.0,36,7.66,436.52,1,9.0,201000.0,1,10.39,0.0,2.0,9.0,30184.0,53.5,76.0,742,2,1,0,3,2011,2,3,2,4,2,2
1,2700.0,36,7.29,83.73,1,9.0,15000.0,1,20.96,0.0,0.0,11.0,5233.0,35.4,76.0,707,1,0,1,3,2011,2,2,4,4,2,2
1,10625.0,36,16.4,375.65,5,8.0,34560.0,1,21.7,0.0,0.0,7.0,9120.0,86.0,76.0,667,0,1,0,3,2011,2,1,11,1,1,1
1,17000.0,36,14.54,585.49,4,3.0,92000.0,1,18.9,0.0,0.0,15.0,24058.0,79.4,76.0,697,1,0,1,3,2011,2,2,6,4,2,2
1,10000.0,60,19.74,263.5,6,6.0,54777.0,4,10.19,0.0,1.0,10.0,11942.0,76.6,76.0,672,1,0,1,2,2011,3,2,5,1,1,1
1,5875.0,36,14.54,202.34,4,3.0,56000.0,1,16.54,0.0,3.0,12.0,10926.0,78.9,76.0,662,0,0,1,2,2011,2,1,9,4,2,2
1,8000.0,36,5.42,241.28,1,10.0,53688.0,1,25.12,0.0,0.0,7.0,4724.0,37.5,76.0,772,2,0,1,2,2011,2,1,1,4,2,2
1,10500.0,60,15.28,251.35,4,10.0,43160.0,1,20.07,1.0,0.0,13.0,9187.0,60.4,76.0,682,1,0,1,3,2011,2,2,1,3,2,1
1,9500.0,36,5.42,286.52,1,1.0,55000.0,1,7.37,0.0,0.0,19.0,5937.0,14.1,76.0,777,2,0,1,1,2011,2,2,11,4,2,2
1,5500.0,36,15.28,191.42,4,0.0,50000.0,1,23.54,0.0,0.0,4.0,12961.0,99.7,76.0,697,1,0,1,2,2011,2,1,9,1,1,1
1,9000.0,36,5.42,271.44,1,10.0,36000.0,3,22.93,0.0,0.0,16.0,16734.0,37.5,76.0,787,2,1,0,1,2011,2,2,3,2,1,2
0,2500.0,36,7.66,77.95,1,4.0,42228.0,4,23.22,0.0,0.0,9.0,2695.0,39.3,76.0,702,1,0,1,2,2011,2,1,11,4,2,2
1,4000.0,36,5.79,121.31,1,3.0,48000.0,1,28.18,0.0,0.0,9.0,14392.0,42.3,76.0,737,1,0,1,1,2011,2,2,10,3,2,1
1,12000.0,60,12.68,271.08,3,0.0,71500.0,1,13.01,0.0,1.0,11.0,8859.0,53.2,76.0,732,1,0,1,3,2011,2,2,11,1,1,1
1,8800.0,36,10.0,283.96,2,3.0,100000.0,1,7.9,0.0,0.0,9.0,7921.0,48.6,76.0,697,1,0,1,3,2011,2,1,8,4,2,2
1,6625.0,36,7.66,206.57,1,4.0,77385.19,1,15.09,0.0,0.0,7.0,19201.0,84.6,76.0,707,1,0,1,1,2011,2,1,1,4,2,2
1,4500.0,36,7.66,140.31,1,1.0,35000.0,1,19.13,0.0,0.0,10.0,7386.0,53.9,76.0,702,1,0,1,1,2011,3,1,5,2,1,2
1,28000.0,60,18.25,714.83,6,0.0,85000.0,1,15.53,0.0,1.0,7.0,23584.0,78.9,76.0,697,1,0,1,3,2011,2,1,5,4,2,2
1,12250.0,60,18.62,315.22,6,5.0,52000.0,1,24.92,0.0,1.0,12.0,8697.0,66.6,76.0,662,0,0,1,1,2011,2,1,9,1,1,1
1,17250.0,60,13.06,393.03,3,10.0,89000.0,1,13.55,0.0,0.0,12.0,19405.0,58.3,76.0,727,1,1,0,1,2011,2,2,12,4,2,2
1,4000.0,36,10.37,129.77,2,0.0,150000.0,1,14.22,0.0,0.0,10.0,8132.0,89.4,76.0,682,1,1,0,2,2011,2,2,8,4,2,2
1,9600.0,36,7.29,297.7,1,7.0,50500.0,1,27.91,0.0,0.0,6.0,7105.0,50.0,76.0,722,1,0,1,1,2011,2,2,10,1,1,1
1,10000.0,36,7.66,311.8,1,10.0,65000.0,1,14.57,0.0,1.0,18.0,50328.0,20.5,76.0,732,1,1,0,1,2011,2,2,6,3,2,1
1,10000.0,60,18.99,259.36,6,3.0,110000.0,1,12.93,0.0,1.0,12.0,10744.0,65.9,76.0,682,1,0,1,3,2011,2,1,1,1,1,1
1,25000.0,60,18.62,643.3,6,1.0,72000.0,1,14.77,0.0,1.0,17.0,20120.0,79.5,76.0,687,1,0,1,3,2011,2,1,2,1,1,1
1,6000.0,36,5.79,181.97,1,7.0,61500.0,1,20.29,0.0,1.0,11.0,7625.0,24.4,76.0,762,2,0,1,1,2011,2,3,12,1,1,1
1,5600.0,36,7.29,173.66,1,2.0,52000.0,1,16.62,1.0,0.0,12.0,6521.0,25.2,76.0,712,1,0,1,1,2011,2,3,11,1,1,1
1,9750.0,36,10.37,316.31,2,3.0,68000.0,1,4.25,0.0,0.0,7.0,11762.0,67.6,76.0,687,1,1,0,2,2011,2,2,2,4,2,2
1,6000.0,36,7.66,187.08,1,3.0,47000.0,1,24.61,0.0,0.0,6.0,11818.0,90.8,76.0,717,1,0,1,1,2011,2,1,11,1,1,1
1,7025.0,36,5.42,211.88,1,1.0,20000.0,4,17.4,0.0,0.0,6.0,811.0,2.5,76.0,777,2,0,1,1,2011,2,1,10,4,2,2
1,12000.0,36,5.79,363.93,1,10.0,80000.0,1,4.18,0.0,0.0,8.0,15030.0,19.6,76.0,777,2,0,1,3,2011,2,3,8,3,2,1
1,10000.0,36,6.92,308.41,1,10.0,52000.0,4,18.81,0.0,0.0,12.0,9951.0,33.9,76.0,737,1,0,1,2,2011,2,2,8,1,1,1
1,6000.0,36,5.79,181.97,1,10.0,45378.0,2,24.54,0.0,3.0,7.0,1215.0,6.2,76.0,767,2,1,0,3,2011,2,2,3,4,2,2
1,9125.0,36,5.79,276.74,1,0.0,45000.0,1,16.51,0.0,1.0,12.0,6661.0,7.7,76.0,792,2,1,0,3,2011,2,2,10,3,2,1
1,3000.0,36,5.42,90.48,1,0.0,43500.0,1,9.9,0.0,0.0,6.0,2875.0,9.6,76.0,777,2,0,1,2,2011,2,2,1,1,1,1
1,5000.0,36,9.63,160.47,2,8.0,60000.0,1,20.22,0.0,0.0,14.0,12902.0,86.0,76.0,707,1,1,0,2,2011,2,2,11,1,1,1
1,12000.0,36,11.11,393.5,2,6.0,53000.0,1,21.31,0.0,1.0,12.0,10871.0,70.4,76.0,697,1,0,1,3,2011,2,3,10,3,2,1
1,5000.0,36,7.29,155.05,1,4.0,48000.0,1,20.18,0.0,0.0,6.0,160.0,11.4,76.0,712,1,0,1,1,2011,2,1,10,1,1,1
1,11500.0,36,9.63,369.08,2,4.0,71738.0,2,15.89,0.0,3.0,14.0,3009.0,19.9,76.0,727,1,1,0,3,2011,2,1,9,4,2,2
1,8000.0,36,11.11,262.33,2,6.0,46000.0,1,16.83,1.0,1.0,16.0,8087.0,24.7,76.0,687,1,0,1,2,2011,2,3,12,4,2,2
1,3000.0,36,7.29,93.03,1,8.0,30000.0,1,26.96,0.0,2.0,4.0,8849.0,47.8,76.0,752,2,1,0,2,2011,2,2,3,1,1,1
1,15600.0,60,16.02,379.53,4,0.0,46800.0,3,3.62,0.0,3.0,7.0,2778.0,39.8,76.0,722,1,1,0,2,2011,2,1,3,4,2,2
1,8400.0,36,7.29,260.49,1,5.0,117014.0,2,12.87,0.0,0.0,15.0,28613.0,55.1,76.0,727,1,1,0,2,2011,2,2,8,1,1,1
1,5000.0,36,13.43,169.51,3,0.0,53760.0,4,12.12,0.0,1.0,6.0,2456.0,81.9,76.0,682,1,0,1,2,2011,2,1,8,2,1,2
0,8000.0,60,10.37,171.44,2,0.0,59400.0,1,10.32,0.0,0.0,9.0,17933.0,72.3,76.0,727,1,1,0,1,2011,2,3,12,2,1,2
1,4200.0,36,9.63,134.8,2,2.0,40000.0,1,16.77,0.0,0.0,7.0,2824.0,91.1,76.0,707,1,0,1,1,2011,2,1,6,1,1,1
1,20000.0,60,14.17,467.13,3,5.0,75000.0,4,10.24,0.0,2.0,7.0,1441.0,8.5,76.0,747,2,0,1,3,2011,2,2,9,1,1,1
1,2500.0,36,10.0,80.67,2,1.0,36000.0,1,17.4,0.0,0.0,11.0,11910.0,51.8,76.0,692,1,0,1,1,2011,2,1,10,4,2,2
1,12000.0,36,7.29,372.12,1,2.0,61000.0,1,17.94,0.0,0.0,5.0,21200.0,75.7,76.0,742,2,0,1,2,2011,2,2,12,1,1,1
0,13800.0,60,16.02,335.74,4,8.0,107000.0,4,6.17,0.0,0.0,6.0,891.0,20.2,76.0,752,2,1,0,3,2011,2,1,7,4,2,2
1,21850.0,60,17.88,553.43,5,3.0,60000.0,1,24.74,0.0,2.0,9.0,24376.0,98.6,76.0,737,1,1,0,3,2011,2,2,10,2,1,2
0,25000.0,60,16.02,608.22,4,3.0,70800.0,2,3.9,0.0,0.0,13.0,12371.0,14.3,76.0,727,1,1,0,3,2011,2,4,5,3,2,1
1,6600.0,60,10.37,141.44,2,10.0,44000.0,2,27.84,0.0,1.0,10.0,6524.0,27.9,76.0,732,1,0,1,3,2011,2,3,7,3,2,1
1,10000.0,36,6.92,308.41,1,3.0,51000.0,1,10.54,0.0,1.0,8.0,6958.0,15.3,76.0,762,2,0,1,1,2011,2,2,10,1,1,1
1,21000.0,60,16.77,519.32,5,2.0,81000.0,1,13.08,0.0,0.0,8.0,8478.0,95.3,76.0,727,1,1,0,3,2011,2,2,10,1,1,1
1,8000.0,60,10.74,172.91,2,6.0,45996.0,1,16.23,0.0,0.0,9.0,7792.0,44.5,76.0,707,1,1,0,1,2011,2,1,6,1,1,1
1,15000.0,60,19.74,395.25,6,10.0,38400.0,4,4.44,0.0,3.0,7.0,832.0,20.8,76.0,662,0,1,0,3,2011,2,1,9,4,2,2
1,20700.0,60,14.91,491.48,4,6.0,56500.0,1,29.27,0.0,0.0,17.0,24128.0,60.8,76.0,742,2,0,1,1,2011,2,2,9,1,1,1
1,10500.0,36,7.29,325.61,1,2.0,35220.0,4,14.07,0.0,1.0,7.0,10950.0,51.2,76.0,737,1,0,1,2,2011,2,2,10,2,1,2
1,5000.0,36,13.06,168.62,3,10.0,120000.0,1,12.64,0.0,2.0,11.0,12328.0,72.9,76.0,677,1,1,0,2,2011,2,2,1,1,1,1
1,2800.0,60,7.66,56.32,1,1.0,59385.6,3,3.58,0.0,0.0,7.0,4931.0,55.4,76.0,762,2,1,0,2,2011,2,2,2,4,2,2
0,5250.0,36,7.66,163.7,1,3.0,24000.0,4,13.4,0.0,3.0,6.0,1749.0,17.1,76.0,722,1,0,1,2,2011,2,1,11,1,1,1
1,5700.0,36,7.66,177.73,1,0.0,72800.0,1,17.39,0.0,1.0,9.0,5596.0,74.6,76.0,722,1,1,0,2,2011,2,2,8,4,2,2
1,7200.0,60,13.43,165.42,3,10.0,108000.0,3,8.59,1.0,1.0,9.0,5501.0,27.9,76.0,707,1,1,0,2,2011,2,3,9,1,1,1
0,2200.0,36,7.29,68.23,1,9.0,36000.0,1,8.13,0.0,0.0,6.0,204.0,2.1,76.0,717,1,1,0,1,2011,2,2,9,1,1,1
1,6000.0,36,6.92,185.05,1,2.0,58000.0,1,16.18,0.0,0.0,7.0,6847.0,61.1,76.0,727,1,0,1,2,2011,2,2,11,1,1,1
1,9200.0,36,10.0,296.86,2,3.0,62000.0,1,22.94,0.0,0.0,13.0,26210.0,76.8,76.0,692,1,0,1,2,2011,2,2,12,1,1,1
1,25000.0,60,17.88,633.21,5,6.0,80000.0,4,18.06,1.0,0.0,21.0,19401.0,79.5,76.0,702,1,0,1,3,2011,2,2,12,4,2,2
1,12250.0,36,10.37,397.41,2,1.0,25960.0,1,13.22,0.0,0.0,4.0,11128.0,61.5,76.0,702,1,0,1,2,2011,2,1,6,1,1,1
1,14000.0,60,16.02,340.61,4,10.0,130000.0,1,21.25,0.0,0.0,6.0,23180.0,85.2,76.0,707,1,1,0,3,2011,2,2,2,1,1,1
0,4200.0,60,16.4,103.04,5,4.0,43596.0,3,2.95,0.0,0.0,3.0,3392.0,91.7,76.0,692,1,0,1,2,2011,2,1,9,3,2,1
1,8000.0,60,15.28,191.5,4,0.0,25000.0,1,8.4,0.0,1.0,5.0,8172.0,84.2,76.0,682,1,0,1,2,2011,2,1,8,4,2,2
1,14125.0,36,5.79,428.37,1,10.0,48000.0,1,18.3,0.0,0.0,10.0,4105.0,12.2,76.0,777,2,1,0,1,2011,2,2,7,2,1,2
1,21850.0,36,10.0,705.04,2,10.0,103000.0,1,23.27,0.0,0.0,10.0,21749.0,33.3,76.0,792,2,1,0,3,2011,2,3,10,3,2,1
1,6000.0,36,7.66,187.08,1,7.0,52000.0,1,5.86,0.0,1.0,7.0,2418.0,24.2,76.0,717,1,1,0,1,2011,2,1,2,3,2,1
1,8875.0,60,7.66,178.52,1,7.0,36000.0,1,18.17,0.0,0.0,17.0,12523.0,17.4,76.0,787,2,1,0,3,2011,2,4,12,4,2,2
1,18225.0,36,10.0,588.07,2,2.0,49000.0,1,18.29,0.0,0.0,8.0,7118.0,32.3,76.0,742,2,1,0,3,2011,2,1,12,4,2,2
1,12000.0,36,7.29,372.12,1,3.0,89000.0,1,7.67,0.0,0.0,5.0,2323.0,32.4,76.0,752,2,0,1,1,2011,2,1,1,1,1,1
1,25475.0,60,15.28,609.8,4,10.0,100000.0,1,5.74,0.0,2.0,9.0,8472.0,17.6,76.0,767,2,1,0,3,2011,2,1,4,1,1,1
1,10000.0,60,14.17,233.57,3,9.0,47052.0,1,24.94,0.0,2.0,7.0,15983.0,78.2,76.0,692,1,0,1,1,2011,2,1,12,1,1,1
1,7600.0,36,14.17,260.38,3,7.0,51996.0,1,23.66,0.0,1.0,11.0,21690.0,73.2,76.0,667,0,0,1,3,2011,2,2,6,4,2,2
1,2400.0,36,13.8,81.8,3,1.0,30996.0,1,5.5,0.0,1.0,4.0,4220.0,63.9,76.0,697,1,1,0,1,2011,2,1,9,3,2,1
1,8800.0,36,11.11,288.56,2,7.0,50000.0,1,15.86,0.0,2.0,10.0,12859.0,30.5,76.0,692,1,1,0,3,2011,2,1,9,3,2,1
1,12000.0,36,7.29,372.12,1,7.0,56000.0,1,28.76,0.0,0.0,13.0,32885.0,64.9,76.0,727,1,1,0,3,2011,2,3,2,1,1,1
1,11000.0,36,5.42,331.76,1,10.0,38400.0,4,19.75,0.0,0.0,12.0,9039.0,9.4,76.0,787,2,0,1,1,2011,2,2,4,4,2,2
1,9000.0,36,10.37,291.98,2,5.0,42597.0,1,21.61,0.0,2.0,19.0,7896.0,20.9,76.0,702,1,0,1,1,2011,2,2,1,1,1,1
1,6000.0,60,16.4,147.19,5,0.0,43920.0,3,15.71,0.0,2.0,7.0,21741.0,90.2,76.0,672,1,1,0,2,2011,2,1,12,1,1,1
1,12600.0,36,7.66,392.87,1,10.0,88824.0,1,14.12,0.0,2.0,11.0,21590.0,39.0,76.0,747,2,1,0,1,2011,2,2,12,1,1,1
1,9950.0,36,5.42,300.1,1,10.0,100000.0,4,12.94,0.0,0.0,14.0,30630.0,31.6,76.0,772,2,1,0,1,2011,2,2,7,3,2,1
1,4500.0,36,6.92,138.79,1,10.0,95000.0,4,27.62,0.0,1.0,22.0,8590.0,13.7,76.0,772,2,1,0,2,2011,2,2,11,3,2,1
1,4000.0,36,10.0,129.07,2,5.0,28008.0,1,15.9,0.0,0.0,4.0,3494.0,63.5,76.0,722,1,0,1,2,2011,2,1,1,3,2,1
1,7200.0,60,16.02,175.17,4,0.0,42500.0,1,9.91,0.0,0.0,4.0,7193.0,91.1,76.0,687,1,0,1,2,2011,2,1,7,4,2,2
1,5000.0,36,6.92,154.21,1,5.0,99000.0,2,6.25,0.0,1.0,6.0,545.0,1.5,76.0,747,2,1,0,1,2011,2,1,7,1,1,1
1,3050.0,36,7.29,94.59,1,6.0,60000.0,3,1.4,0.0,0.0,3.0,2758.0,55.2,76.0,767,2,1,0,1,2011,2,1,8,4,2,2
1,12000.0,36,7.29,372.12,1,4.0,50000.0,1,3.1,0.0,0.0,5.0,4283.0,22.2,76.0,737,1,1,0,1,2011,2,1,7,3,2,1
